,chapter_no,topic_no,topic_prob
59,2063.0,9.0,0.006627508204364794
60,2064.0,0.0,0.019537919067231794
61,2064.0,1.0,0.033873121376532235
62,2064.0,2.0,0.011502623032385148
63,2064.0,3.0,0.003489948763610283
64,2064.0,4.0,0.011638319374664852
65,2064.0,5.0,0.002284299435516984
66,2064.0,6.0,0.009536423804461108
67,2064.0,7.0,0.0035480660165836545
68,2064.0,8.0,0.0
69,2064.0,9.0,0.012935492029812395
70,2065.0,0.0,0.050710871216418714
71,2065.0,1.0,0.0377035249945772
72,2065.0,2.0,0.024467557848040302
73,2065.0,3.0,0.013101894478631968
74,2065.0,4.0,0.024659957691068456
75,2065.0,5.0,0.0033552040557659293
76,2065.0,6.0,0.018581513534765358
77,2065.0,7.0,0.016801734463899213
78,2065.0,8.0,0.004791969842530247
79,2065.0,9.0,0.017556904819163485
80,2067.0,0.0,0.04891529612956982
81,2067.0,1.0,0.01670402757207929
82,2067.0,2.0,0.02596210133524611
83,2067.0,3.0,0.012005745404993896
84,2067.0,4.0,0.016478672179728128
85,2067.0,5.0,0.0019150880309969178
86,2067.0,6.0,0.018188824212827488
87,2067.0,7.0,0.016768579393068254
88,2067.0,8.0,0.010766581555107707
89,2067.0,9.0,0.009761288778753702
90,2068.0,0.0,0.027986557410621254
91,2068.0,1.0,0.03232781620647979
92,2068.0,2.0,0.019876473203213545
93,2068.0,3.0,0.011978690163384174
94,2068.0,4.0,0.012929246824858031
95,2068.0,5.0,0.0035634130662176465
96,2068.0,6.0,0.0072470910430011675
97,2068.0,7.0,0.005926264510752825
98,2068.0,8.0,0.0035035732159550133
99,2068.0,9.0,0.01371968781496356
100,2069.0,0.0,0.0515505319894643
101,2069.0,1.0,0.025611043601139392
102,2069.0,2.0,0.009599921618817066
103,2069.0,3.0,0.013998239550898317
104,2069.0,4.0,0.011448433812308803
105,2069.0,5.0,0.0018545282010621338
106,2069.0,6.0,0.019522523283182963
107,2069.0,7.0,0.020988250495161297
108,2069.0,8.0,0.0006687991692099012
109,2069.0,9.0,0.01990120846998586
110,2070.0,0.0,0.038553666947864225
111,2070.0,1.0,0.03613711377455446
112,2070.0,2.0,0.02743182439538381
113,2070.0,3.0,0.01694404192145986
114,2070.0,4.0,0.019539752062805515
115,2070.0,5.0,0.0023325315704367583
116,2070.0,6.0,0.007321329720605625
117,2070.0,7.0,0.022042382241248673
118,2070.0,8.0,0.010498851128620337
119,2070.0,9.0,0.0189599448062313
120,2071.0,0.0,0.030399031551814754
121,2071.0,1.0,0.026591379031466536
122,2071.0,2.0,0.006387692606520659
123,2071.0,3.0,0.011951004999070099
124,2071.0,4.0,0.009197974054925036
125,2071.0,5.0,0.0020119060290065
126,2071.0,6.0,0.012522989387220441
127,2071.0,7.0,0.01157666740273341
128,2071.0,8.0,0.013801167817018766
129,2071.0,9.0,0.0017236604671051752
130,2072.0,0.0,0.035861623460970694
131,2072.0,1.0,0.02400261684815096
132,2072.0,2.0,0.004753435548605185
133,2072.0,3.0,0.008313921892658735
134,2072.0,4.0,0.013306587276591288
135,2072.0,5.0,0.0025209692626886222
136,2072.0,6.0,0.0053489873155035976
137,2072.0,7.0,0.013757588873244018
138,2072.0,8.0,0.008057415683236646
139,2072.0,9.0,0.010382246460144144
140,2073.0,0.0,0.045570299818169076
141,2073.0,1.0,0.03298020724485224
142,2073.0,2.0,0.026792181895573735
143,2073.0,3.0,0.001911784052803032
144,2073.0,4.0,0.016845648072371218
145,2073.0,5.0,0.0016688845498186349
146,2073.0,6.0,0.023780623495931245
147,2073.0,7.0,0.025587942828857093
148,2073.0,8.0,0.005140242301343681
149,2073.0,9.0,0.011580287302479194
150,2074.0,0.0,0.040135492299510696
151,2074.0,1.0,0.0367234962938042
152,2074.0,2.0,0.030865080736448672
153,2074.0,3.0,0.01618346977111864
154,2074.0,4.0,0.026540726317409336
155,2074.0,5.0,0.004898458640962629
156,2074.0,6.0,0.019498059662486193
157,2074.0,7.0,0.033349994358047995
158,2074.0,8.0,0.004599243465845612
159,2074.0,9.0,0.014494325776755185
160,2076.0,0.0,0.025622660043233186
161,2076.0,1.0,0.023858692206190968
162,2076.0,2.0,0.021112013824325128
163,2076.0,3.0,0.007414309346627552
164,2076.0,4.0,0.022392058043505924
165,2076.0,5.0,0.008071501828106734
166,2076.0,6.0,0.023957862498434904
167,2076.0,7.0,0.01803834790666117
168,2076.0,8.0,0.0022826794657221515
169,2076.0,9.0,0.013401868969607008
170,2077.0,0.0,0.04443916989740549
171,2077.0,1.0,0.022598703564577806
172,2077.0,2.0,0.012131795951783708
173,2077.0,3.0,0.02219399000211088
174,2077.0,4.0,0.024931924048129377
175,2077.0,5.0,0.0028233321000235697
176,2077.0,6.0,0.013366552896277417
177,2077.0,7.0,0.01747878727404007
178,2077.0,8.0,0.014154796768312734
179,2077.0,9.0,0.006598311192001544
180,2078.0,0.0,0.05393252665872214
181,2078.0,1.0,0.03403173895990353
182,2078.0,2.0,0.017062584540508678
183,2078.0,3.0,0.009724584885363584
184,2078.0,4.0,0.0251797526495277
185,2078.0,5.0,9.54443327865079e-05
186,2078.0,6.0,0.016961521414972675
187,2078.0,7.0,0.012883819127592655
188,2078.0,8.0,0.04018198691035898
189,2078.0,9.0,0.012081134101957932
190,2079.0,0.0,0.03622914835379077
191,2079.0,1.0,0.04703261880941421
192,2079.0,2.0,0.029138232103563096
193,2079.0,3.0,0.021937214340189543
194,2079.0,4.0,0.015844424066456232
195,2079.0,5.0,0.0030279442208759597
196,2079.0,6.0,0.016862213466872937
197,2079.0,7.0,0.0179956066390391
198,2079.0,8.0,0.019479882489447313
199,2079.0,9.0,0.014433724943851181
200,2080.0,0.0,0.04967571851346228
201,2080.0,1.0,0.04012175394993893
202,2080.0,2.0,0.01685038584069714
203,2080.0,3.0,0.016328138559664005
204,2080.0,4.0,0.016197948272248082
205,2080.0,5.0,0.0021577162376756405
206,2080.0,6.0,0.0174919837210058
207,2080.0,7.0,0.0351862736416956
208,2080.0,8.0,0.007848043048217838
209,2080.0,9.0,0.006455708704368596
210,2081.0,0.0,0.028051212810558265
211,2081.0,1.0,0.021218020618062532
212,2081.0,2.0,0.009590311250129465
213,2081.0,3.0,0.0005176363930714786
214,2081.0,4.0,0.025461453026261675
215,2081.0,5.0,0.006533688234504009
216,2081.0,6.0,0.011084156639804213
217,2081.0,7.0,0.02678963103665561
218,2081.0,8.0,0.008939429453459399
219,2081.0,9.0,0.018116471415158816
220,2082.0,0.0,0.02062657890267696
221,2082.0,1.0,0.03303506583272064
222,2082.0,2.0,0.01571355761306272
223,2082.0,3.0,0.012626398573444308
224,2082.0,4.0,0.01849435229161194
225,2082.0,5.0,0.007713724937660311
226,2082.0,6.0,0.014444391912221665
227,2082.0,7.0,0.017604112070487045
228,2082.0,8.0,0.003310782451613798
229,2082.0,9.0,0.01255864762049436
230,2083.0,0.0,0.04326619613152084
231,2083.0,1.0,0.03268390683594705
232,2083.0,2.0,0.03096927483626463
233,2083.0,3.0,0.010484711626394852
234,2083.0,4.0,0.012267950452917255
235,2083.0,5.0,0.0026485373493743028
236,2083.0,6.0,0.01364926467984988
237,2083.0,7.0,0.020933314516328544
238,2083.0,8.0,0.009049526355282929
239,2083.0,9.0,0.011213548925004438
240,2084.0,0.0,0.04960944769606841
241,2084.0,1.0,0.0383826780271092
242,2084.0,2.0,0.02067959195228053
243,2084.0,3.0,0.02355186744359416
244,2084.0,4.0,0.010249292275232212
245,2084.0,5.0,0.0032138217342690197
246,2084.0,6.0,0.025991238801756446
247,2084.0,7.0,0.015821567083788537
248,2084.0,8.0,0.015763285446033642
249,2084.0,9.0,0.016360668504074957
250,2085.0,0.0,0.05402191361231292
251,2085.0,1.0,0.033642178081322596
252,2085.0,2.0,0.013762332334476312
253,2085.0,3.0,0.020316404482006094
254,2085.0,4.0,0.009221912646230962
255,2085.0,5.0,0.006323234318197241
256,2085.0,6.0,0.02224292907755816
257,2085.0,7.0,0.027409627814177166
258,2085.0,8.0,0.006179486055552056
259,2085.0,9.0,0.01986623331428527
260,2086.0,0.0,0.035360528128854325
261,2086.0,1.0,0.047922637152532276
262,2086.0,2.0,0.022481509002017466
263,2086.0,3.0,0.0003809895965481458
264,2086.0,4.0,0.009658625409546344
265,2086.0,5.0,0.002673913436294983
266,2086.0,6.0,0.009318723944527228
267,2086.0,7.0,0.011795816756763416
268,2086.0,8.0,0.008548981356666738
269,2086.0,9.0,0.014411305096253834
270,2087.0,0.0,0.03636731909402527
271,2087.0,1.0,0.029638750919027426
272,2087.0,2.0,0.014906899157421372
273,2087.0,3.0,0.011248917328029264
274,2087.0,4.0,0.017775582230897244
275,2087.0,5.0,0.0034108843665105588
276,2087.0,6.0,0.01843820632132176
277,2087.0,7.0,0.02674914423047649
278,2087.0,8.0,0.007415567225096465
279,2087.0,9.0,0.03609193197678174
280,2088.0,0.0,0.00935559330001605
281,2088.0,1.0,0.018947202284716975
282,2088.0,2.0,0.01614724401447617
283,2088.0,3.0,0.0006065070242256303
284,2088.0,4.0,0.0076942759849648905
285,2088.0,5.0,0.004103918891867183
286,2088.0,6.0,0.012786947118824853
287,2088.0,7.0,0.009158950102688962
288,2088.0,8.0,0.00425420382675277
289,2088.0,9.0,0.010292252215078559
290,2090.0,0.0,0.010509667594098734
291,2090.0,1.0,0.013412863644322804
292,2090.0,2.0,0.01711092306177661
293,2090.0,3.0,0.00024758461055545577
294,2090.0,4.0,0.011972638220078984
295,2090.0,5.0,0.0030091845298739757
296,2090.0,6.0,0.004521981415494074
297,2090.0,7.0,0.008641407083376042
298,2090.0,8.0,0.002789545982325993
299,2090.0,9.0,0.005410587843646989
300,2091.0,0.0,0.018234712459239768
301,2091.0,1.0,0.01286143266025154
302,2091.0,2.0,0.016780423741389043
303,2091.0,3.0,0.0002306403331723654
304,2091.0,4.0,0.019644428396840333
305,2091.0,5.0,0.0040937253096428265
306,2091.0,6.0,0.031272640409581554
307,2091.0,7.0,0.006494985385823147
308,2091.0,8.0,0.006399777704353634
309,2091.0,9.0,0.0035407380636839703
310,2092.0,0.0,0.03892806409829391
311,2092.0,1.0,0.03165257112091543
312,2092.0,2.0,0.017532465988248012
313,2092.0,3.0,0.0053110319719627385
314,2092.0,4.0,0.01982521892049696
315,2092.0,5.0,0.00398124777464116
316,2092.0,6.0,0.029543295741289246
317,2092.0,7.0,0.02586997473782103
318,2092.0,8.0,0.018003547816498537
319,2092.0,9.0,0.010930634449688184
320,2093.0,0.0,0.05229058927937966
321,2093.0,1.0,0.03342185882841874
322,2093.0,2.0,0.012275868614043298
323,2093.0,3.0,0.021659749901743058
324,2093.0,4.0,0.02313973439010069
325,2093.0,5.0,0.0019528452293687381
326,2093.0,6.0,0.02799740367476194
327,2093.0,7.0,0.014006493487438109
328,2093.0,8.0,0.01752018248630543
329,2093.0,9.0,0.009579566270803754
