,chapter_no,topic_no,topic_prob
51,2099.0,1.0,0.020394668559600627
52,2099.0,2.0,0.01003458612203172
53,2099.0,3.0,0.0023034898414645245
54,2099.0,4.0,0.018100799445126898
55,2099.0,5.0,0.007511150507455165
56,2099.0,6.0,0.01703118014857261
57,2099.0,7.0,0.029519971953810505
58,2099.0,8.0,0.005820337140018863
59,2099.0,9.0,0.01462883407231197
60,2100.0,0.0,0.039239912579812575
61,2100.0,1.0,0.03473250846702184
62,2100.0,2.0,0.020979794889309705
63,2100.0,3.0,0.004074512347733471
64,2100.0,4.0,0.006577523129313918
65,2100.0,5.0,0.012551039072121782
66,2100.0,6.0,0.008374182247789184
67,2100.0,7.0,0.021407089114241273
68,2100.0,8.0,0.014069457432780881
69,2100.0,9.0,0.015609126555699104
70,2115.0,0.0,0.03238786221880993
71,2115.0,1.0,0.044655413198552284
72,2115.0,2.0,0.021005044967900278
73,2115.0,3.0,0.0010498482782559705
74,2115.0,4.0,0.017100192230834844
75,2115.0,5.0,0.018997510116694743
76,2115.0,6.0,0.01188204670842582
77,2115.0,7.0,0.014889717877900195
78,2115.0,8.0,0.013663673580200267
79,2115.0,9.0,0.01757550170623633
80,2102.0,0.0,0.04220291910026135
81,2102.0,1.0,0.03368049900507755
82,2102.0,2.0,0.017487951524963217
83,2102.0,3.0,0.009266195170724368
84,2102.0,4.0,0.012395439979770896
85,2102.0,5.0,0.014532897027718119
86,2102.0,6.0,0.016342576774236995
87,2102.0,7.0,0.03476895127369155
88,2102.0,8.0,0.015231815309608506
89,2102.0,9.0,0.020307469387022704
90,2103.0,0.0,0.03674682462342286
91,2103.0,1.0,0.03587739984306536
92,2103.0,2.0,0.015882366611662868
93,2103.0,3.0,0.009674597095837149
94,2103.0,4.0,0.009753902740090272
95,2103.0,5.0,0.010174939525834939
96,2103.0,6.0,0.016616873545768497
97,2103.0,7.0,0.012363220877584178
98,2103.0,8.0,0.0072741418025138145
99,2103.0,9.0,0.01598303767318531
100,2104.0,0.0,0.034040963109104115
101,2104.0,1.0,0.039076675198533924
102,2104.0,2.0,0.023706529566006662
103,2104.0,3.0,0.01662633934771416
104,2104.0,4.0,0.010238377981988515
105,2104.0,5.0,0.013326525721757198
106,2104.0,6.0,0.017653635141299483
107,2104.0,7.0,0.01606145736552471
108,2104.0,8.0,0.013431781296094418
109,2104.0,9.0,0.014237311838474263
110,2105.0,0.0,0.04761604363575625
111,2105.0,1.0,0.03239865984905257
112,2105.0,2.0,0.01848313088764102
113,2105.0,3.0,0.02115962925005586
114,2105.0,4.0,0.014312719154682393
115,2105.0,5.0,0.030897054864388405
116,2105.0,6.0,0.02293537358195345
117,2105.0,7.0,0.025967060738197052
118,2105.0,8.0,0.017397702254833777
119,2105.0,9.0,0.019572881018704625
120,2107.0,0.0,0.04791585063011167
121,2107.0,1.0,0.03463406271868085
122,2107.0,2.0,0.024566295596642067
123,2107.0,3.0,0.008928686756586996
124,2107.0,4.0,0.011013006848596423
125,2107.0,5.0,0.014529589947802313
126,2107.0,6.0,0.014968610050509765
127,2107.0,7.0,0.033822561318302635
128,2107.0,8.0,0.019872046450128883
129,2107.0,9.0,0.014251597725335994
130,2108.0,0.0,0.04964126097874021
131,2108.0,1.0,0.021179927762694783
132,2108.0,2.0,0.026730750329568728
133,2108.0,3.0,0.012931508014251171
134,2108.0,4.0,0.01055964941561917
135,2108.0,5.0,0.01682623745977426
136,2108.0,6.0,0.013748963279301385
137,2108.0,7.0,0.027742782885894213
138,2108.0,8.0,0.008756563895237676
139,2108.0,9.0,0.019363197432395764
140,2109.0,0.0,0.047976728490593555
141,2109.0,1.0,0.03959709099789545
142,2109.0,2.0,0.019431201146783983
143,2109.0,3.0,0.019252523996029586
144,2109.0,4.0,0.008248301014565845
145,2109.0,5.0,0.02462177520706526
146,2109.0,6.0,0.01820065489033864
147,2109.0,7.0,0.03247395629274676
148,2109.0,8.0,0.026973146567714018
149,2109.0,9.0,0.008862582371942316
150,2110.0,0.0,0.04853036328561677
151,2110.0,1.0,0.039664311353809406
152,2110.0,2.0,0.024235086738995503
153,2110.0,3.0,0.013098883870896303
154,2110.0,4.0,0.01915057878549219
155,2110.0,5.0,0.012612248468031304
156,2110.0,6.0,0.014471818768788114
157,2110.0,7.0,0.030754647484493892
158,2110.0,8.0,0.012098294415346926
159,2110.0,9.0,0.007373028266653576
160,2111.0,0.0,0.04419234223884844
161,2111.0,1.0,0.025250107952221514
162,2111.0,2.0,0.024021054048236894
163,2111.0,3.0,0.019597126171334446
164,2111.0,4.0,0.0035865284771384623
165,2111.0,5.0,0.02075596925767546
166,2111.0,6.0,0.014362733072762762
167,2111.0,7.0,0.0374487169972108
168,2111.0,8.0,0.01283026874327752
169,2111.0,9.0,0.02199070086248709
170,2112.0,0.0,0.027321488936592822
171,2112.0,1.0,0.034526688269075796
172,2112.0,2.0,0.0080276954840916
173,2112.0,3.0,0.008881822436404646
174,2112.0,4.0,0.0039500321092386294
175,2112.0,5.0,0.006195267816421216
176,2112.0,6.0,0.019235740377587972
177,2112.0,7.0,0.022563817403487695
178,2112.0,8.0,0.012249273456596002
179,2112.0,9.0,0.014099975916558007
180,2113.0,0.0,0.041556548228957636
181,2113.0,1.0,0.019039077399377626
182,2113.0,2.0,0.02206324016141938
183,2113.0,3.0,0.006170955166438452
184,2113.0,4.0,0.024410897786312436
185,2113.0,5.0,0.02116226522401948
186,2113.0,6.0,0.012926735306656138
187,2113.0,7.0,0.006693943965353132
188,2113.0,8.0,0.011547494219063762
189,2113.0,9.0,0.008420645322735572
190,2114.0,0.0,0.043372405522147196
191,2114.0,1.0,0.029647004698759003
192,2114.0,2.0,0.024988320746453335
193,2114.0,3.0,0.013101617777017106
194,2114.0,4.0,0.01976761487649056
195,2114.0,5.0,0.01812956945866132
196,2114.0,6.0,0.01358345936703406
197,2114.0,7.0,0.019947644004801663
198,2114.0,8.0,0.0190332269097692
199,2114.0,9.0,0.01709355771225821
200,2116.0,0.0,0.04067874535894023
201,2116.0,1.0,0.03628144895304816
202,2116.0,2.0,0.028376578161983818
203,2116.0,3.0,0.008657480012074935
204,2116.0,4.0,0.008716200940244116
205,2116.0,5.0,0.021877921878603296
206,2116.0,6.0,0.014273283593405324
207,2116.0,7.0,0.026206149415304903
208,2116.0,8.0,0.021036299061055034
209,2116.0,9.0,0.01625415879211992
210,2117.0,0.0,0.04237623034067247
211,2117.0,1.0,0.03054477407457362
212,2117.0,2.0,0.023178192513504902
213,2117.0,3.0,0.009507331034435023
214,2117.0,4.0,0.018837066282369985
215,2117.0,5.0,0.023858095714826423
216,2117.0,6.0,0.015124784847562987
217,2117.0,7.0,0.02199792823991035
218,2117.0,8.0,0.022355097196765854
219,2117.0,9.0,0.012253378028055255
220,2118.0,0.0,0.0419591936028057
221,2118.0,1.0,0.03441647975094587
222,2118.0,2.0,0.012407032141297217
223,2118.0,3.0,0.015564300910810968
224,2118.0,4.0,0.011216629404973137
225,2118.0,5.0,0.020324958130311394
226,2118.0,6.0,0.019158931323257983
227,2118.0,7.0,0.02642397211152399
228,2118.0,8.0,0.023428671569597836
229,2118.0,9.0,0.01635826036700047
230,2119.0,0.0,0.039671457907324376
231,2119.0,1.0,0.03333023445631877
232,2119.0,2.0,0.020192761217817417
233,2119.0,3.0,0.011293387404010187
234,2119.0,4.0,0.01780286432501857
235,2119.0,5.0,0.029502890617344537
236,2119.0,6.0,0.020256188060420247
237,2119.0,7.0,0.02984500731855384
238,2119.0,8.0,0.015899645081870747
239,2119.0,9.0,0.020318576941769327
240,2120.0,0.0,0.041873950272425846
241,2120.0,1.0,0.036406239211128656
242,2120.0,2.0,0.01625219983880548
243,2120.0,3.0,0.005954606907230324
244,2120.0,4.0,0.01292561750332371
245,2120.0,5.0,0.026438863503615948
246,2120.0,6.0,0.01939274294842419
247,2120.0,7.0,0.01906319155502761
248,2120.0,8.0,0.007152798366846018
249,2120.0,9.0,0.022536979905115082
250,2121.0,0.0,0.0
251,2121.0,1.0,0.0
252,2121.0,2.0,0.0
253,2121.0,3.0,0.0
254,2121.0,4.0,0.0
255,2121.0,5.0,0.0
256,2121.0,6.0,0.0
257,2121.0,7.0,0.0
258,2121.0,8.0,0.0
259,2121.0,9.0,0.0
260,2122.0,0.0,0.04492436474049509
261,2122.0,1.0,0.037675550405246665
262,2122.0,2.0,0.006803492242625853
263,2122.0,3.0,0.010900820921658599
264,2122.0,4.0,0.012299843747538387
265,2122.0,5.0,0.018088361543717953
266,2122.0,6.0,0.012221760477597496
267,2122.0,7.0,0.03251447903969163
268,2122.0,8.0,0.01772467256708836
269,2122.0,9.0,0.010913395155399356
270,2123.0,0.0,0.04630039647971567
271,2123.0,1.0,0.028167341744946072
272,2123.0,2.0,0.015546309057890067
273,2123.0,3.0,0.014312962373051996
274,2123.0,4.0,0.013255472346435242
275,2123.0,5.0,0.013544040375153978
276,2123.0,6.0,0.010944039354341208
277,2123.0,7.0,0.014216918656772869
278,2123.0,8.0,0.023940445081549595
279,2123.0,9.0,0.010358034445634606
280,2124.0,0.0,0.028667192323359222
281,2124.0,1.0,0.03210378597769408
282,2124.0,2.0,0.011469239960708623
283,2124.0,3.0,0.012126539073698421
284,2124.0,4.0,0.004713135697631747
285,2124.0,5.0,0.018235353146121985
286,2124.0,6.0,0.01491303130988083
287,2124.0,7.0,0.026427961358843285
288,2124.0,8.0,0.015016175670932042
289,2124.0,9.0,0.021429381781877723
290,2125.0,0.0,0.04301666801430227
291,2125.0,1.0,0.038758143028797064
292,2125.0,2.0,0.0225947995385749
293,2125.0,3.0,0.027776924762017378
294,2125.0,4.0,0.0034289737723066744
295,2125.0,5.0,0.030223591214891973
296,2125.0,6.0,0.024579964502926006
297,2125.0,7.0,0.03590334680251598
298,2125.0,8.0,0.029853729735158496
299,2125.0,9.0,0.02116267389664198
300,2126.0,0.0,0.030743228812663368
301,2126.0,1.0,0.0215649739366773
302,2126.0,2.0,0.015185875258957563
303,2126.0,3.0,0.019482763884054607
304,2126.0,4.0,0.010951762501830782
305,2126.0,5.0,0.0003173622524136795
306,2126.0,6.0,0.01152126405386236
307,2126.0,7.0,0.01455162677832625
308,2126.0,8.0,0.006662598796303888
309,2126.0,9.0,0.010304994215928202
310,2127.0,0.0,0.026241101343980198
311,2127.0,1.0,0.02193874612781576
312,2127.0,2.0,0.009537049981481823
313,2127.0,3.0,0.008095243109434876
314,2127.0,4.0,0.004682745118106843
315,2127.0,5.0,0.00342170774085169
316,2127.0,6.0,0.012576156538028634
317,2127.0,7.0,0.008627587476697837
318,2127.0,8.0,0.008645695357768284
319,2127.0,9.0,0.020772406098237002
320,2128.0,0.0,0.018856592587488234
321,2128.0,1.0,0.012008451619976396
322,2128.0,2.0,0.010578660260563028
323,2128.0,3.0,0.007209221314321153
324,2128.0,4.0,0.0
325,2128.0,5.0,0.0066158657263895625
326,2128.0,6.0,0.021933135264541843
327,2128.0,7.0,0.0124894517771409
328,2128.0,8.0,0.010937668560779374
329,2128.0,9.0,0.021892431785943783
330,2129.0,0.0,0.013960612384903768
331,2129.0,1.0,0.011358925774359803
332,2129.0,2.0,0.016827955257447662
333,2129.0,3.0,0.0006311252438729427
334,2129.0,4.0,0.0007986215069406799
335,2129.0,5.0,0.010042992350043526
336,2129.0,6.0,0.011565352169215769
337,2129.0,7.0,0.010303647366073187
338,2129.0,8.0,0.0038341739944943685
339,2129.0,9.0,0.012517837839190159
340,2130.0,0.0,0.03189996999149608
341,2130.0,1.0,0.010582974891293648
342,2130.0,2.0,0.04322557312657942
343,2130.0,3.0,0.0005286327671634152
344,2130.0,4.0,0.0101055155440792
345,2130.0,5.0,0.036381397658084694
346,2130.0,6.0,0.009818287948902127
347,2130.0,7.0,0.022285692140464632
348,2130.0,8.0,0.018843364059024603
349,2130.0,9.0,0.007240197362182073
350,2131.0,0.0,0.04398515404602985
351,2131.0,1.0,0.0337046585106641
352,2131.0,2.0,0.02579884812115097
353,2131.0,3.0,0.012383968031807711
354,2131.0,4.0,0.014673329080150727
355,2131.0,5.0,0.014816867207548028
356,2131.0,6.0,0.026151077754212954
357,2131.0,7.0,0.025513254990025904
358,2131.0,8.0,0.022061916965238685
359,2131.0,9.0,0.017858360722502555
