,chapter_no,topic_no,topic_prob
205,2156.0,5.0,0.005811336080597572
206,2156.0,6.0,0.042083857548707235
207,2156.0,7.0,0.02679370921571501
208,2156.0,8.0,0.0189627025754558
209,2156.0,9.0,0.019035783211319227
210,2157.0,0.0,0.02533719710402429
211,2157.0,1.0,0.011069992888235366
212,2157.0,2.0,0.0066405830637221875
213,2157.0,3.0,0.01630804460826474
214,2157.0,4.0,0.02115812373232146
215,2157.0,5.0,0.000453613633846357
216,2157.0,6.0,0.005863384759557322
217,2157.0,7.0,0.006531016525037462
218,2157.0,8.0,0.015423560037382648
219,2157.0,9.0,0.007503380072291276
220,2158.0,0.0,0.036444006617502356
221,2158.0,1.0,0.019867714208976203
222,2158.0,2.0,0.01307369123968272
223,2158.0,3.0,0.02573102760327849
224,2158.0,4.0,0.024477180715478084
225,2158.0,5.0,0.0
226,2158.0,6.0,0.01386435095693418
227,2158.0,7.0,0.019993474689211484
228,2158.0,8.0,0.009216771680970355
229,2158.0,9.0,0.013932791409262377
230,2159.0,0.0,0.009464056044038063
231,2159.0,1.0,0.018351458473744465
232,2159.0,2.0,0.0
233,2159.0,3.0,0.01722599487437317
234,2159.0,4.0,0.009387774025161994
235,2159.0,5.0,0.0
236,2159.0,6.0,0.0038695549179893008
237,2159.0,7.0,0.011687688512982792
238,2159.0,8.0,0.0020806195465847377
239,2159.0,9.0,0.0019313559112474966
240,2160.0,0.0,0.05474591025094071
241,2160.0,1.0,0.03437046840617381
242,2160.0,2.0,0.005906559123113035
243,2160.0,3.0,0.03517211566419142
244,2160.0,4.0,0.028156435958271015
245,2160.0,5.0,0.008219194164120138
246,2160.0,6.0,0.02316428831022786
247,2160.0,7.0,0.027202181454488425
248,2160.0,8.0,0.023381180670531874
249,2160.0,9.0,0.003243283091678682
250,2161.0,0.0,0.03669825610534428
251,2161.0,1.0,0.042764371811335446
252,2161.0,2.0,0.008544733927169337
253,2161.0,3.0,0.036665604811143275
254,2161.0,4.0,0.019623204616531224
255,2161.0,5.0,0.017443509026367855
256,2161.0,6.0,0.013969168641180708
257,2161.0,7.0,0.015611128377284815
258,2161.0,8.0,0.01875135186538138
259,2161.0,9.0,0.009570994786966028
