,chapter_no,topic_no,topic_prob
94,2010.0,4.0,0.01522538800295791
95,2010.0,5.0,0.02983116342253553
96,2010.0,6.0,0.011936729604210444
97,2010.0,7.0,0.015377582331926326
98,2010.0,8.0,0.0005179963609820796
99,2010.0,9.0,0.006377075552170864
100,2011.0,0.0,0.04690398051202073
101,2011.0,1.0,0.056857448334856744
102,2011.0,2.0,0.04440659629428752
103,2011.0,3.0,0.018236526802638275
104,2011.0,4.0,0.03412082357095103
105,2011.0,5.0,0.037269380298519235
106,2011.0,6.0,0.04033367672947406
107,2011.0,7.0,0.01568229870574444
108,2011.0,8.0,0.0037152050734721607
109,2011.0,9.0,0.02469306446622529
110,2014.0,0.0,0.050814191606498985
111,2014.0,1.0,0.026903137548792602
112,2014.0,2.0,0.02179433483860396
113,2014.0,3.0,0.007854356453523156
114,2014.0,4.0,0.05179696575875649
115,2014.0,5.0,0.020563822898392245
116,2014.0,6.0,0.02324731356266519
117,2014.0,7.0,0.015366471365287265
118,2014.0,8.0,0.014096635450432056
119,2014.0,9.0,0.028697022693510064
120,2015.0,0.0,0.06515586136935948
121,2015.0,1.0,0.032783914375512285
122,2015.0,2.0,0.0202624416269778
123,2015.0,3.0,0.029815621012740327
124,2015.0,4.0,0.03444450260063574
125,2015.0,5.0,0.020146438963482657
126,2015.0,6.0,0.03241203613025934
127,2015.0,7.0,0.009180277313823154
128,2015.0,8.0,0.013053546178145999
129,2015.0,9.0,0.017326206961605427
130,2016.0,0.0,0.048930946253597445
131,2016.0,1.0,0.04023326675721804
132,2016.0,2.0,0.03966211596890515
133,2016.0,3.0,0.0011551970245432133
134,2016.0,4.0,0.036359391596427273
135,2016.0,5.0,0.02599299564865935
136,2016.0,6.0,0.047048506005619974
137,2016.0,7.0,0.004246694515334784
138,2016.0,8.0,0.018733931880782685
139,2016.0,9.0,0.010406460821361227
