,chapter_no,topic_no,topic_prob
0,2035.0,0.0,0.0037765872852922057
1,2035.0,1.0,0.005336716697496085
2,2035.0,2.0,0.016786502213798595
3,2035.0,3.0,0.018369405661097217
4,2035.0,4.0,0.02709028863654573
5,2035.0,5.0,0.010730308837285079
6,2035.0,6.0,0.008236155534884873
7,2035.0,7.0,0.009623442866303327
8,2035.0,8.0,0.0038787375125388913
9,2035.0,9.0,0.0009127363569446026
10,2036.0,0.0,0.051848781207304864
11,2036.0,1.0,0.0009829003636295706
12,2036.0,2.0,0.0390946359552268
13,2036.0,3.0,0.027508849147904888
14,2036.0,4.0,0.01947048838960991
15,2036.0,5.0,0.02115408334088287
16,2036.0,6.0,0.018579424600673296
17,2036.0,7.0,0.018076302229068707
18,2036.0,8.0,0.02215719580281386
19,2036.0,9.0,0.0019230718933639745
20,2038.0,0.0,0.0
21,2038.0,1.0,0.0
22,2038.0,2.0,0.014595807748346271
23,2038.0,3.0,0.00543848194868202
24,2038.0,4.0,0.012292289023824357
25,2038.0,5.0,0.0
26,2038.0,6.0,0.014396834832912866
27,2038.0,7.0,0.0
28,2038.0,8.0,0.007717181897264007
29,2038.0,9.0,0.0
30,2045.0,0.0,0.05449735261729972
31,2045.0,1.0,0.006979545822756084
32,2045.0,2.0,0.03486043080605412
33,2045.0,3.0,0.018712115418884775
34,2045.0,4.0,0.02414671255930785
35,2045.0,5.0,0.026492268515010332
36,2045.0,6.0,0.025019385457836597
37,2045.0,7.0,0.023484035112722783
38,2045.0,8.0,0.039649060944121496
39,2045.0,9.0,0.001825783082264506
40,2039.0,0.0,0.050376911407792394
41,2039.0,1.0,0.012079043757379055
42,2039.0,2.0,0.0570549521283534
43,2039.0,3.0,0.023235949018626745
44,2039.0,4.0,0.02306040191975878
45,2039.0,5.0,0.017069957579312393
46,2039.0,6.0,0.014220674547952618
47,2039.0,7.0,0.01892720236703014
48,2039.0,8.0,0.01899228673914021
49,2039.0,9.0,0.03466886354282058
50,2040.0,0.0,0.05098676958039269
51,2040.0,1.0,0.013923009120472738
52,2040.0,2.0,0.03976959113843854
53,2040.0,3.0,0.015615712065578128
54,2040.0,4.0,0.01384437942352922
55,2040.0,5.0,0.015157977042179725
56,2040.0,6.0,0.011922368417416626
57,2040.0,7.0,0.011725477260690207
58,2040.0,8.0,0.01210579571563142
59,2040.0,9.0,0.011346270618273598
60,2041.0,0.0,0.04749400946941174
61,2041.0,1.0,0.009886709996979303
62,2041.0,2.0,0.04007624904256446
63,2041.0,3.0,0.009414915873826287
64,2041.0,4.0,0.013022957980575744
65,2041.0,5.0,0.018154502797444343
66,2041.0,6.0,0.00900163696351832
67,2041.0,7.0,0.00717114938685467
68,2041.0,8.0,0.008864953064096124
69,2041.0,9.0,0.007263767834586523
70,2042.0,0.0,0.06384030176792141
71,2042.0,1.0,0.012277237883593507
72,2042.0,2.0,0.03613716843749824
73,2042.0,3.0,0.015153842272752292
74,2042.0,4.0,0.0185328004452313
75,2042.0,5.0,0.03042363879849406
76,2042.0,6.0,0.01263279914379188
77,2042.0,7.0,0.013426028982899931
78,2042.0,8.0,0.009216116858404037
79,2042.0,9.0,0.012215145893302724
80,2043.0,0.0,0.04847582225737891
81,2043.0,1.0,0.013336655023270328
82,2043.0,2.0,0.03545729173041929
83,2043.0,3.0,0.02770044519488977
84,2043.0,4.0,0.03900635385050125
85,2043.0,5.0,0.028768059157218712
86,2043.0,6.0,0.03309744135624903
87,2043.0,7.0,0.023913027207492256
88,2043.0,8.0,0.023911901218653154
89,2043.0,9.0,0.02220135736328114
90,2044.0,0.0,0.024210334151483985
91,2044.0,1.0,0.009254243233624492
92,2044.0,2.0,0.019405450645428455
93,2044.0,3.0,0.017881792347419014
94,2044.0,4.0,0.023588013979914894
95,2044.0,5.0,0.005660621412532824
96,2044.0,6.0,0.005839374453780447
97,2044.0,7.0,0.02875301961394041
98,2044.0,8.0,0.010821456967790345
99,2044.0,9.0,0.00313107327897686
100,2100.0,0.0,0.06555783540392333
101,2100.0,1.0,0.02111345698172088
102,2100.0,2.0,0.034682626650941795
103,2100.0,3.0,0.018274253905453605
104,2100.0,4.0,0.041881705608707596
105,2100.0,5.0,0.024324630410175997
106,2100.0,6.0,0.02399766657959958
107,2100.0,7.0,0.033950554500882614
108,2100.0,8.0,0.02564034930518797
109,2100.0,9.0,0.058746994040994295
110,2047.0,0.0,0.038543180999788186
111,2047.0,1.0,0.00817790576109778
112,2047.0,2.0,0.033048592063275276
113,2047.0,3.0,0.028606189857638905
114,2047.0,4.0,0.007258776766568574
115,2047.0,5.0,0.014431874009590322
116,2047.0,6.0,0.019469713611007727
117,2047.0,7.0,0.01621786875966687
118,2047.0,8.0,0.00985248073252774
119,2047.0,9.0,0.03047676479074513
120,2048.0,0.0,0.04490790698045941
121,2048.0,1.0,0.009049077613823179
122,2048.0,2.0,0.04309937233715102
123,2048.0,3.0,0.019875482104411597
124,2048.0,4.0,0.030825975854542498
125,2048.0,5.0,0.020080424624215807
126,2048.0,6.0,0.033325935391118625
127,2048.0,7.0,0.034799324959843045
128,2048.0,8.0,0.018041443481488905
129,2048.0,9.0,0.006170840724722672
130,2049.0,0.0,0.027765247240368565
131,2049.0,1.0,0.02924046119603276
132,2049.0,2.0,0.0372595678070706
133,2049.0,3.0,0.022918537047171637
134,2049.0,4.0,0.012703430896386581
135,2049.0,5.0,0.01589728821797715
136,2049.0,6.0,0.020706342887238334
137,2049.0,7.0,0.0055598323935048665
138,2049.0,8.0,0.0053559177550586545
139,2049.0,9.0,0.0049624194041942545
140,2050.0,0.0,0.044145733623726355
141,2050.0,1.0,0.036191376742912215
142,2050.0,2.0,0.03152515795482334
143,2050.0,3.0,0.017397395011077142
144,2050.0,4.0,0.015260566586308515
145,2050.0,5.0,0.018107527916217503
146,2050.0,6.0,0.0290697678265395
147,2050.0,7.0,0.019871534091420895
148,2050.0,8.0,0.008091146398933907
149,2050.0,9.0,0.0005689564409471516
150,2051.0,0.0,0.03378251615559228
151,2051.0,1.0,0.01640147756007545
152,2051.0,2.0,0.031807680150746864
153,2051.0,3.0,0.022372384488680612
154,2051.0,4.0,0.03099149649800853
155,2051.0,5.0,0.025709447736934662
156,2051.0,6.0,0.020660619142474416
157,2051.0,7.0,0.029626458012563854
158,2051.0,8.0,0.02162245337971873
159,2051.0,9.0,0.003911542469453262
160,2053.0,0.0,0.04700850216988005
161,2053.0,1.0,0.006775000486837044
162,2053.0,2.0,0.032682527295609214
163,2053.0,3.0,0.013355900711902433
164,2053.0,4.0,0.034474619917463596
165,2053.0,5.0,0.023579499707026302
166,2053.0,6.0,0.017646837544467203
167,2053.0,7.0,0.02668997483417962
168,2053.0,8.0,0.01794058753805184
169,2053.0,9.0,0.019022807773159147
170,2054.0,0.0,0.014755579305574034
171,2054.0,1.0,0.008544431915374021
172,2054.0,2.0,0.010918606463431764
173,2054.0,3.0,0.01158739739158867
174,2054.0,4.0,0.011249837249349427
175,2054.0,5.0,0.02933251368181304
176,2054.0,6.0,0.009709372470581217
177,2054.0,7.0,0.02428823556583988
